cust_id,gender
3500,0.5456266901041685
3501,0.15607807347881889
3502,0.2056136920750495
3503,0.3546056794785569
3504,0.4320648476091672
3505,0.23468990991084782
3506,0.1708584441730272
3507,0.5231777050261283
3508,0.2633032441405858
3509,0.41295748596701515
3510,0.16413388960147132
3511,0.3559463542005165
3512,0.43733404168825873
3513,0.35701124690412817
3514,0.3061659979306448
3515,0.14035271756351342
3516,0.11734596754822915
3517,0.28020090995369684
3518,0.4975307299070397
3519,0.53745994532352
3520,0.37880181916413735
3521,0.4089311039628499
3522,0.45449132430101435
3523,0.18465797472712828
3524,0.2490812653021971
3525,0.5945005988159499
3526,0.16583163568119336
3527,0.7750209391819483
3528,0.488367430771635
3529,0.35312174901441806
3530,0.4855134685882249
3531,0.6590115506426597
3532,0.2060486594343888
3533,0.45425555151679337
3534,0.42527581382992286
3535,0.6375113672290439
3536,0.7471770584173334
3537,0.46756485119225427
3538,0.32418142263497796
3539,0.4321651896397127
3540,0.2906548119438124
3541,0.25532447689861243
3542,0.2508803180529503
3543,0.22077633921101575
3544,0.4911645016108667
3545,0.39225111213768177
3546,0.3819173068243535
3547,0.1427867274431975
3548,0.646864198681217
3549,0.25703158055981823
3550,0.4243608260439848
3551,0.4622315263712739
3552,0.3770101351194768
3553,0.3586786258612442
3554,0.24720144710158534
3555,0.3154727201208494
3556,0.41688285587627705
3557,0.1839515431751562
3558,0.32670629291115727
3559,0.31250431922996524
3560,0.37055327143066275
3561,0.4356179707731917
3562,0.35750598844994547
3563,0.4226505536637418
3564,0.5185437765218197
3565,0.400180665817988
3566,0.10721259933880525
3567,0.43603000515326945
3568,0.45533568337349806
3569,0.5078209037326251
3570,0.17933336231663752
3571,0.46696361936302794
3572,0.6063924184958613
3573,0.46721666318698113
3574,0.35884660309144295
3575,0.5918860393366937
3576,0.39492742106804146
3577,0.3207793902943202
3578,0.42015290903987207
3579,0.13059557558277915
3580,0.45525861928278283
3581,0.5214646468135616
3582,0.6552821291277159
3583,0.4506253715352176
3584,0.4456517632254827
3585,0.25458269783773646
3586,0.05080564435037486
3587,0.24400067908689912
3588,0.29577002311857964
3589,0.35596960221802953
3590,0.45991387689234625
3591,0.399735147873211
3592,0.5795103054397603
3593,0.47745961060408354
3594,0.41697844346728846
3595,0.3013969451775209
3596,0.4645113598022274
3597,0.398386914883802
3598,0.4434747677223757
3599,0.5190844520269363
3600,0.4350476334928869
3601,0.37856185715381047
3602,0.3599291716880576
3603,0.23322148529879613
3604,0.6260444492650205
3605,0.2313310048649572
3606,0.2573766103291016
3607,0.13491785243214613
3608,0.44762456443123194
3609,0.48788776422796504
3610,0.46599258011159034
3611,0.31837722182677125
3612,0.48622367531407434
3613,0.4116301705285076
3614,0.48794611711571784
